Z
9,0.0,0.0,-0.19047619047619047,-0.2925170068027211,-0.2857142857142857,-0.5986394557823129,-0.3197278911564626,-0.8163265306122449,-0.3197278911564626,-0.9863945578231292,-0.14285714285714285,-0.8231292517006803,-0.5170068027210885,-0.8367346938775511,-0.7414965986394558,-0.7959183673469388,-0.9183673469387755,-0.7687074829931972,-0.12244897959183673,-0.782312925170068,-0.5578231292517006,-0.7959183673469388,-0.7891156462585034,-0.7619047619047619,-0.9795918367346939,-0.7142857142857143,-0.1564625850340136,-0.6870748299319728,-0.5782312925170068,-0.7414965986394558,-0.8163265306122449,-0.7346938775510204,-1.0,-0.7142857142857143,-0.24489795918367346,-0.564625850340136,-0.5578231292517006,-0.6598639455782312,-0.7346938775510204,-0.6870748299319728,-0.8979591836734694,-0.7074829931972789
9,0.0,0.0,-0.09259259259259259,-0.2716049382716049,-0.2037037037037037,-0.5370370370370371,-0.2839506172839506,-0.7222222222222222,-0.3148148148148148,-0.8580246913580247,-0.17901234567901234,-0.7283950617283951,-0.5246913580246914,-0.7345679012345679,-0.7345679012345679,-0.6851851851851852,-0.8950617283950617,-0.654320987654321,-0.1728395061728395,-0.6975308641975309,-0.5802469135802469,-0.691358024691358,-0.7901234567901234,-0.654320987654321,-0.9691358024691358,-0.6049382716049383,-0.21604938271604937,-0.6234567901234568,-0.6049382716049383,-0.654320987654321,-0.8209876543209876,-0.6234567901234568,-1.0,-0.5925925925925926,-0.2962962962962963,-0.5061728395061729,-0.5864197530864198,-0.5925925925925926,-0.7592592592592593,-0.6234567901234568,-0.9197530864197531,-0.6358024691358025
9,0.0,0.0,-0.06666666666666667,-0.2727272727272727,-0.17575757575757575,-0.5393939393939394,-0.26666666666666666,-0.7333333333333333,-0.2909090909090909,-0.8727272727272727,-0.16363636363636364,-0.7333333333333333,-0.5272727272727272,-0.7333333333333333,-0.7393939393939394,-0.6848484848484848,-0.896969696969697,-0.6545454545454545,-0.1696969696969697,-0.696969696969697,-0.5757575757575758,-0.703030303030303,-0.7878787878787878,-0.6666666666666666,-0.9575757575757575,-0.6121212121212121,-0.22424242424242424,-0.6181818181818182,-0.6121212121212121,-0.6545454545454545,-0.8242424242424242,-0.6363636363636364,-1.0,-0.6060606060606061,-0.3151515151515151,-0.4909090909090909,-0.6,-0.593939393939394,-0.7575757575757576,-0.6242424242424243,-0.9090909090909091,-0.6363636363636364
9,0.0,0.0,-0.060240963855421686,-0.2710843373493976,-0.1746987951807229,-0.536144578313253,-0.26506024096385544,-0.7349397590361446,-0.29518072289156627,-0.8674698795180723,-0.1566265060240964,-0.7349397590361446,-0.5180722891566265,-0.7349397590361446,-0.7289156626506024,-0.6867469879518072,-0.891566265060241,-0.6626506024096386,-0.16265060240963855,-0.7108433734939759,-0.572289156626506,-0.7048192771084337,-0.7831325301204819,-0.6686746987951807,-0.9578313253012049,-0.6204819277108434,-0.21084337349397592,-0.6325301204819277,-0.608433734939759,-0.6626506024096386,-0.8253012048192772,-0.6325301204819277,-1.0,-0.6024096385542169,-0.30120481927710846,-0.5180722891566265,-0.5963855421686747,-0.608433734939759,-0.7650602409638554,-0.6325301204819277,-0.9216867469879518,-0.6445783132530121
9,0.0,0.0,-0.049079754601226995,-0.27607361963190186,-0.15950920245398773,-0.5398773006134969,-0.26380368098159507,-0.7300613496932515,-0.3128834355828221,-0.8650306748466258,-0.1411042944785276,-0.7361963190184049,-0.49693251533742333,-0.754601226993865,-0.7116564417177914,-0.7055214723926381,-0.8773006134969326,-0.6687116564417178,-0.147239263803681,-0.7177914110429447,-0.5644171779141104,-0.7239263803680982,-0.7791411042944786,-0.6871165644171779,-0.9570552147239264,-0.6380368098159509,-0.20245398773006135,-0.6503067484662577,-0.6012269938650306,-0.6809815950920245,-0.8220858895705522,-0.6503067484662577,-1.0,-0.6134969325153374,-0.294478527607362,-0.5398773006134969,-0.5950920245398773,-0.6257668711656442,-0.7730061349693251,-0.6503067484662577,-0.9386503067484663,-0.656441717791411
9,0.0,0.0,-0.28859060402684567,-0.2483221476510067,-0.3624161073825503,-0.5570469798657718,-0.38926174496644295,-0.785234899328859,-0.3959731543624161,-0.9530201342281879,-0.15436241610738255,-0.825503355704698,-0.47651006711409394,-0.8523489932885906,-0.7046979865771812,-0.785234899328859,-0.8859060402684564,-0.7248322147651006,-0.087248322147651,-0.8120805369127517,-0.5234899328859061,-0.8120805369127517,-0.785234899328859,-0.7583892617449665,-0.9932885906040269,-0.697986577181208,-0.0738255033557047,-0.738255033557047,-0.5234899328859061,-0.7718120805369127,-0.7986577181208053,-0.7181208053691275,-1.0,-0.6711409395973155,-0.10067114093959731,-0.6174496644295302,-0.4161073825503356,-0.7315436241610739,-0.610738255033557,-0.7718120805369127,-0.7919463087248322,-0.8053691275167785
9,0.0,0.0,-0.15441176470588236,-0.27941176470588236,-0.22794117647058823,-0.5808823529411765,-0.25,-0.7941176470588235,-0.22794117647058823,-0.9485294117647058,-0.058823529411764705,-0.7720588235294118,-0.47058823529411764,-0.8455882352941176,-0.7279411764705882,-0.8455882352941176,-0.9264705882352942,-0.8382352941176471,-0.051470588235294115,-0.7132352941176471,-0.5220588235294118,-0.7941176470588235,-0.7867647058823529,-0.8014705882352942,-1.0,-0.7941176470588235,-0.09558823529411764,-0.625,-0.5367647058823529,-0.7279411764705882,-0.8014705882352942,-0.7573529411764706,-1.0,-0.7720588235294118,-0.18382352941176472,-0.49264705882352944,-0.5220588235294118,-0.6176470588235294,-0.7205882352941176,-0.6544117647058824,-0.875,-0.6911764705882353
9,0.0,0.0,-0.17647058823529413,-0.2867647058823529,-0.21323529411764705,-0.6102941176470589,-0.19117647058823528,-0.8382352941176471,-0.16176470588235295,-1.0,-0.022058823529411766,-0.8014705882352942,-0.41911764705882354,-0.8897058823529411,-0.6764705882352942,-0.8970588235294118,-0.8676470588235294,-0.8897058823529411,0.0,-0.7426470588235294,-0.4632352941176471,-0.8529411764705882,-0.7352941176470589,-0.8602941176470589,-0.9411764705882353,-0.8455882352941176,-0.04411764705882353,-0.6544117647058824,-0.47794117647058826,-0.7794117647058824,-0.7352941176470589,-0.8161764705882353,-0.9338235294117647,-0.8235294117647058,-0.14705882352941177,-0.5220588235294118,-0.47794117647058826,-0.6617647058823529,-0.6617647058823529,-0.7132352941176471,-0.8161764705882353,-0.7573529411764706
9,0.0,0.0,-0.050724637681159424,-0.2971014492753623,-0.11594202898550725,-0.5942028985507246,-0.16666666666666666,-0.8043478260869565,-0.2028985507246377,-0.9565217391304348,-0.036231884057971016,-0.7681159420289855,-0.4492753623188406,-0.855072463768116,-0.7028985507246377,-0.8405797101449275,-0.8913043478260869,-0.8333333333333334,-0.043478260869565216,-0.7318840579710145,-0.5144927536231884,-0.8188405797101449,-0.7681159420289855,-0.8260869565217391,-0.9782608695652174,-0.8043478260869565,-0.11594202898550725,-0.6521739130434783,-0.5434782608695652,-0.7753623188405797,-0.8043478260869565,-0.7898550724637681,-1.0,-0.7971014492753623,-0.2391304347826087,-0.5434782608695652,-0.5579710144927537,-0.6811594202898551,-0.7391304347826086,-0.7318840579710145,-0.9057971014492754,-0.7608695652173914
9,0.0,0.0,-0.007462686567164179,-0.291044776119403,-0.05970149253731343,-0.5970149253731343,-0.1417910447761194,-0.8134328358208955,-0.21641791044776118,-0.9477611940298507,-0.007462686567164179,-0.7611940298507462,-0.44776119402985076,-0.8432835820895522,-0.6940298507462687,-0.8134328358208955,-0.8656716417910447,-0.7910447761194029,-0.05223880597014925,-0.7089552238805971,-0.5298507462686567,-0.8059701492537313,-0.7686567164179104,-0.7835820895522388,-0.9477611940298507,-0.746268656716418,-0.14925373134328357,-0.6417910447761194,-0.582089552238806,-0.7611940298507462,-0.8208955223880597,-0.7611940298507462,-1.0,-0.746268656716418,-0.2835820895522388,-0.5298507462686567,-0.6044776119402985,-0.6716417910447762,-0.7835820895522388,-0.7089552238805971,-0.9477611940298507,-0.7388059701492538
